id,department_code,insee_code,zip_code,name,slug,gps_lat,gps_lng
6776,21,21049,21580,Barjon,barjon,47.615076280992,4.9634702479339
6777,21,21050,21340,Baubigny,baubigny,46.988107741935,4.6862875
6778,21,21051,21410,Baulme-la-Roche,"baulme la roche",47.345461951219,4.7911415853658
6779,21,21052,21510,Beaulieu,beaulieu,47.725846031746,4.7310642857143
6780,21,21053,21310,Beaumont-sur-Vingeanne,"beaumont sur vingeanne",47.463035136986,5.3574756164384
6781,21,21054,21200,Beaune,beaune,47.022523674699,4.8424415060241
6782,21,21055,21510,Beaunotte,beaunotte,47.678854695652,4.7135557391304
6783,21,21056,21310,Beire-le-Châtel,"beire le chatel",47.433875363636,5.2133298181818
6784,21,21057,21110,Beire-le-Fort,"beire le fort",47.236636730769,5.2620311538462
6785,21,21058,21570,Belan-sur-Ource,"belan sur ource",47.949856382979,4.6439093617021
6786,21,21059,21490,Bellefond,bellefond,47.380543461538,5.0675076923077
6787,21,21060,21310,Belleneuve,belleneuve,47.356838450704,5.2737757746479
6788,21,21061,21510,Bellenod-sur-Seine,"bellenod sur seine",47.693506108108,4.6446345945946
6789,21,21062,21320,Bellenot-sous-Pouilly,"bellenot sous pouilly",47.289173087248,4.5376702013423
6790,21,21063,21290,Beneuvre,beneuvre,47.693275864662,4.9339753383459
6791,21,21064,21500,Benoisey,benoisey,47.576712125,4.392850875
6792,21,21065,21360,Bessey-en-Chaume,"bessey en chaume",47.0916399,4.7477194
6793,21,21066,21360,Bessey-la-Cour,"bessey la cour",47.104151325301,4.6041378313253
6794,21,21067,21110,Bessey-lès-Cîteaux,"bessey les citeaux",47.145678923077,5.1481663076923
6795,21,21068,21320,Beurey-Bauguay,"beurey bauguay",47.23305968,4.4298612
6796,21,21069,21350,Beurizot,beurizot,47.352309700599,4.4963497005988
6797,21,21070,21220,Bévy,bevy,47.180333027523,4.8479239449541
6798,21,21071,21310,Bèze,beze,47.459933612903,5.2817258064516
6799,21,21072,21310,Bézouotte,bezouotte,47.385291818182,5.3366038636364
6800,21,21073,21390,Bierre-lès-Semur,"bierre les semur",47.418247802198,4.2926065934066
6801,21,21074,21130,Billey,billey,47.1430425,5.4185363461539
6802,21,21075,21450,Billy-lès-Chanceaux,"billy les chanceaux",47.554695869565,4.7459779347826
6803,21,21076,21270,Binges,binges,47.327557177419,5.2725811290323
6804,21,21077,21520,Bissey-la-Côte,"bissey la cote",47.918323488372,4.7090236627907
6805,21,21078,21330,Bissey-la-Pierre,"bissey la pierre",47.839762794118,4.4242779411765
6806,21,21079,21310,Blagny-sur-Vingeanne,"blagny sur vingeanne",47.437035950413,5.3609103305785
6807,21,21080,21540,Blaisy-Bas,"blaisy bas",47.370342910448,4.7358482835821
6808,21,21081,21540,Blaisy-Haut,"blaisy haut",47.360034954128,4.7703508256881
6809,21,21082,21320,Blancey,blancey,47.302576222222,4.4598955555556
6810,21,21083,21430,Blanot,blanot,47.177187372881,4.235890720339
6811,21,21084,21690,Source-Seine,"source seine",47.488420392157,4.6957884313726
6812,21,21085,21440,Bligny-le-Sec,"bligny le sec",47.450677386364,4.74136875
6813,21,21086,21200,Bligny-lès-Beaune,"bligny les beaune",46.9824225,4.8351036363636
6814,21,21087,21360,Bligny-sur-Ouche,"bligny sur ouche",47.117353948718,4.6781320512821
6815,21,21088,21700,Boncourt-le-Bois,"boncourt le bois",47.140639204545,4.9945101136364
6816,21,21089,21250,Bonnencontre,bonnencontre,47.082011521739,5.1444558695652
6817,21,21090,21520,Boudreville,boudreville,47.932772,4.8335235384615
6818,21,21091,21360,Bouhey,bouhey,47.199021272727,4.6793617272727
6819,21,21092,21420,Bouilland,bouilland,47.1349925,4.7709274324324
6820,21,21093,21330,Bouix,bouix,47.907460212766,4.4583368085106
6821,21,21094,21610,Bourberain,bourberain,47.515802481752,5.2908762773723
6822,21,21095,21250,Bousselange,bousselange,46.994488222222,5.2572947777778
6823,21,21096,21260,Boussenois,boussenois,47.622042948718,5.2094132051282
6824,21,21097,21350,Boussey,boussey,47.36312023622,4.5467794488189
6825,21,21098,21690,Boux-sous-Salmaise,"boux sous salmaise",47.472842631579,4.6499444360902
6826,21,21099,21200,Bouze-lès-Beaune,"bouze les beaune",47.0550264,4.7656481333333
6827,21,21100,21350,Brain,brain,47.462922978723,4.5071491489362
6828,21,21101,21390,Braux,braux,47.408518098592,4.4112473943662
6829,21,21102,21430,Brazey-en-Morvan,"brazey en morvan",47.169886028037,4.2713372897196
6830,21,21103,21470,Brazey-en-Plaine,"brazey en plaine",47.140578947368,5.213581622807
6831,21,21104,21400,Brémur-et-Vaurois,"bremur et vaurois",47.731499806452,4.6104276774194
6832,21,21105,21560,Bressey-sur-Tille,"bressey sur tille",47.307630740741,5.1832783333333
6833,21,21106,21110,Bretenière,breteniere,47.239725897436,5.1045569230769
6834,21,21107,21490,Bretigny,bretigny,47.39357,5.1057797058823
6835,21,21108,21390,Brianny,brianny,47.411396793893,4.3745390839695
6836,21,21109,21570,Brion-sur-Ource,"brion sur ource",47.907428455285,4.671166097561
6837,21,21110,21220,Brochon,brochon,47.237211260504,4.9538341176471
6838,21,21111,21490,Brognon,brognon,47.413132075472,5.1689969811321
6839,21,21112,21250,Broin,broin,47.083507142857,5.110215625
6840,21,21113,21220,Broindon,broindon,47.1943068,5.0412868
6841,21,21114,21500,Buffon,buffon,47.6542468,4.2743225
6842,21,21115,21400,Buncey,buncey,47.815175934959,4.5697285365854
6843,21,21116,21290,Bure-les-Templiers,"bure les templiers",47.735547975207,4.9136807024793
6844,21,21117,21510,Busseaut,busseaut,47.741230404624,4.6480869364162
6845,21,21118,21580,Busserotte-et-Montenaille,"busserotte et montenaille",47.659669238095,4.9818147619048
6846,21,21119,21580,Bussières,bussieres,47.65772637931,4.9646049137931
6847,21,21120,21360,"La Bussière-sur-Ouche","la bussiere sur ouche",47.225486143791,4.6983503267974
6848,21,21121,21540,Bussy-la-Pesle,"bussy la pesle",47.35694776,4.71414096
6849,21,21122,21150,Bussy-le-Grand,"bussy le grand",47.567738823529,4.5169773529412
6850,21,21123,21290,Buxerolles,buxerolles,47.80802222973,4.9475137162162
6851,21,21124,21430,Censerey,censerey,47.195259933775,4.3360446357616
6852,21,21125,21330,Cérilly,cerilly,47.85139109375,4.48618484375
6853,21,21126,21110,Cessey-sur-Tille,"cessey sur tille",47.281361363636,5.23146875
6854,21,21127,21120,Chaignay,chaignay,47.476972552083,5.0626913541667
6855,21,21128,21320,Chailly-sur-Armançon,"chailly sur armancon",47.273421257485,4.4820675449102
6856,21,21129,21290,Chambain,chambain,47.797273222222,4.9219242222222
6857,21,21130,21110,Chambeire,chambeire,47.282844842105,5.2855027368421
6858,21,21131,21250,Chamblanc,chamblanc,47.02497872549,5.1701292156863
6859,21,21132,21220,Chambœuf,chamboeuf,47.22896754902,4.9001244117647
6860,21,21133,21220,Chambolle-Musigny,"chambolle musigny",47.187031752577,4.9478369072165
6861,21,21134,21400,Chamesson,chamesson,47.780171632653,4.5478104081633
6862,21,21135,21310,Champagne-sur-Vingeanne,"champagne sur vingeanne",47.439230466667,5.4048822
6863,21,21136,21440,Champagny,champagny,47.463971276596,4.7703736170213
6864,21,21137,21500,Champ-d'Oiseau,"champ d oiseau",47.553562345679,4.3472938271605
6865,21,21138,21130,Champdôtre,champdotre,47.184787933884,5.3046252066116
6866,21,21139,21210,Champeau-en-Morvan,"champeau en morvan",47.273895762712,4.1500998870057
6867,21,21140,21230,Champignolles,champignolles,47.04553847619,4.5648772380952
6868,21,21141,21690,Champrenault,champrenault,47.400695921053,4.6797207894737
6869,21,21142,21440,Chanceaux,chanceaux,47.52405125,4.73343675
6870,21,21143,21330,Channay,channay,47.892698829787,4.3236860638298
6871,21,21144,21690,Charencey,charencey,47.418310547945,4.6775023287671
6872,21,21145,21140,Charigny,charigny,47.434289454545,4.4193552727273
6873,21,21146,21310,Charmes,charmes,47.372618170732,5.351683902439
6874,21,21147,21350,Charny,charny,47.33214487395,4.4276327731092
6875,21,21148,21170,Charrey-sur-Saône,"charrey sur saone",47.096053703704,5.1556569135803
6876,21,21149,21400,Charrey-sur-Seine,"charrey sur seine",47.949346875,4.5341896875
6877,21,21150,21190,Chassagne-Montrachet,"chassagne montrachet",46.934170675676,4.7268151351351
6878,21,21151,21150,Chassey,chassey,47.47169888,4.4389884
6879,21,21152,21320,Châteauneuf,chateauneuf,47.218244228571,4.6439413714286
6880,21,21153,21320,Châtellenot,chatellenot,47.239207333333,4.4898672666667
6881,21,21154,21400,Châtillon-sur-Seine,"chatillon sur seine",47.860875931034,4.589944
6882,21,21155,21360,Chaudenay-la-Ville,"chaudenay la ville",47.164275981308,4.6450253271028
6883,21,21156,21360,Chaudenay-le-Château,"chaudenay le chateau",47.178879375,4.6412836607143
6884,21,21157,21290,Chaugey,chaugey,47.750236021505,4.9486507526882
6885,21,21158,21610,Chaume-et-Courchamp,"chaume et courchamp",47.583628648649,5.3647829189189
6886,21,21159,21520,"La Chaume","la chaume",47.880951188119,4.8282200990099
6887,21,21160,21450,Chaume-lès-Baigneux,"chaume les baigneux",47.635130172414,4.5762949137931
6888,21,21161,21400,Chaumont-le-Bois,"chaumont le bois",47.938177211538,4.5898459615385
6889,21,21162,21700,Chaux,chaux,47.129932028985,4.9100114492754
6890,21,21163,21260,Chazeuil,chazeuil,47.551514698795,5.292273313253
6891,21,21164,21320,Chazilly,chazilly,47.181174191617,4.5767280838323
6892,21,21165,21400,Chemin-d'Aisey,"chemin d aisey",47.73180779661,4.5574315254237
6893,21,21166,21300,Chenôve,chenove,47.294245,5.0110598076923
6894,21,21167,21310,Cheuge,cheuge,47.385800243902,5.3877960162602
6895,21,21168,21540,Chevannay,chevannay,47.387876153846,4.6498747692308
6896,21,21169,21220,Chevannes,chevannes,47.158679333333,4.8345005333333
6897,21,21170,21200,Chevigny-en-Valière,"chevigny en valiere",46.963596993865,4.9790383435583
6898,21,21171,21800,Chevigny-Saint-Sauveur,"chevigny saint sauveur",47.2983198,5.1326244
6899,21,21172,21820,Chivres,chivres,46.967639415584,5.0908157142857
6900,21,21173,21200,Chorey-les-Beaune,"chorey les beaune",47.05185462963,4.8679342592593
6901,21,21175,21270,Cirey-lès-Pontailler,"cirey les pontailler",47.305189917355,5.3093749586777
6902,21,21176,21320,Civry-en-Montagne,"civry en montagne",47.290597820513,4.6069865384615
6903,21,21177,21390,Clamerey,clamerey,47.386965174129,4.4242343283582
6904,21,21178,21220,Clémencey,clemencey,47.255659150327,4.8843426143791
6905,21,21179,21490,Clénay,clenay,47.407514177215,5.1163394936709
6906,21,21180,21270,Cléry,clery,47.296064761905,5.5016483333333
6907,21,21181,21230,Clomot,clomot,47.192433070175,4.486804122807
6908,21,21182,21220,Collonges-lès-Bévy,"collonges les bevy",47.170856666667,4.8415286363636
6909,21,21183,21110,Collonges-lès-Premières,"collonges les premieres",47.225156344086,5.2924725806452
6910,21,21184,21360,Colombier,colombier,47.167752151899,4.6745717721519
6911,21,21185,21200,Combertault,combertault,46.9905405,4.9007153333333
6912,21,21186,21700,Comblanchien,comblanchien,47.101725945946,4.920625945946
6913,21,21187,21320,Commarin,commarin,47.247971827957,4.6518521505376
6914,21,21189,21250,Corberon,corberon,47.011072657343,5.0108703496504
6915,21,21190,21190,Corcelles-les-Arts,"corcelles les arts",46.943118333333,4.7999752564103
6916,21,21191,21910,Corcelles-lès-Cîteaux,"corcelles les citeaux",47.167724848485,5.0808065151515
6917,21,21192,21160,Corcelles-les-Monts,"corcelles les monts",47.303358076923,4.9365164423077
6918,21,21193,21250,Corgengoux,corgengoux,46.988277131148,5.0126896721311
6919,21,21194,21700,Corgoloin,corgoloin,47.082262016807,4.9345085714286
6920,21,21195,21340,Cormot-Vauchignon,"cormot vauchignon",46.97275047619,4.6410236507936
6921,21,21196,21190,Corpeau,corpeau,46.9230475,4.7656783333333
6922,21,21197,21150,Corpoyer-la-Chapelle,"corpoyer la chapelle",47.548800169492,4.6059315254237
6923,21,21198,21460,Corrombles,corrombles,47.51927294964,4.2067924460432
6924,21,21199,21460,Corsaint,corsaint,47.548762,4.2068044390244
6925,21,21200,21160,Couchey,couchey,47.260312061069,4.960543129771
6926,21,21201,21400,Coulmier-le-Sec,"coulmier le sec",47.752912322581,4.490632516129
6927,21,21202,21520,Courban,courban,47.91313734375,4.737491328125
6928,21,21203,21460,Courcelles-Frémoy,"courcelles fremoy",47.446407520661,4.1928967768595
6929,21,21204,21500,Courcelles-lès-Montbard,"courcelles les montbard",47.592329382716,4.3915385185185
6930,21,21205,21140,Courcelles-lès-Semur,"courcelles les semur",47.446570152672,4.2875852671756
6931,21,21207,21580,Courlon,courlon,47.646112222222,5.0082862962963
6932,21,21208,21120,Courtivron,courtivron,47.531642580645,4.9488503225806
6933,21,21209,21560,Couternon,couternon,47.329130243902,5.1507992682927
6934,21,21210,21320,Créancey,creancey,47.250263913043,4.5975615217391
6935,21,21211,21120,Crécey-sur-Tille,"crecey sur tille",47.564845283019,5.137931509434
6936,21,21212,21500,Crépand,crepand,47.604602857143,4.3130412857143
6937,21,21213,21800,Crimolois,crimolois,47.270749069767,5.1264262790698
6938,21,21214,21360,Crugey,crugey,47.182555609756,4.6794707317073
6939,21,21215,21310,Cuiserey,cuiserey,47.371365416667,5.3179745833333
6940,21,21216,21230,Culètre,culetre,47.145700884354,4.5656794557823
6941,21,21217,21220,Curley,curley,47.203043333333,4.9128592982456
6942,21,21218,21380,Curtil-Saint-Seine,"curtil saint seine",47.460030485437,4.9289793203883
6943,21,21219,21220,Curtil-Vergy,"curtil vergy",47.171469117647,4.8905336764706
6944,21,21220,21580,Cussey-les-Forges,"cussey les forges",47.646364736842,5.080554
6945,21,21221,21360,Cussy-la-Colonne,"cussy la colonne",47.041920113636,4.6472243181818
6946,21,21222,21230,Cussy-le-Châtel,"cussy le chatel",47.164596976744,4.5802062790698
6947,21,21223,21121,Daix,daix,47.359749268293,4.9751500813008
6948,21,21224,21350,Dampierre-en-Montagne,"dampierre en montagne",47.443868604651,4.5573713953488
6949,21,21225,21310,Dampierre-et-Flée,"dampierre et flee",47.479530467836,5.3567309356725
6950,21,21226,21150,Darcey,darcey,47.54619733945,4.571883853211
6951,21,21227,21121,Darois,darois,47.396951153846,4.9302878205128
6952,21,21228,21220,Détain-et-Bruant,"detain et bruant",47.173788120805,4.7890224161074
6953,21,21229,21430,Diancey,diancey,47.174998410596,4.3637080794702
6954,21,21230,21120,Diénay,dienay,47.523433185841,5.0544255752212
6955,21,21231,21000,Dijon,dijon,47.325183133641,5.0356728571429
6956,21,21232,21390,Dompierre-en-Morvan,"dompierre en morvan",47.400124422111,4.2283485929648
6957,21,21233,21270,Drambon,drambon,47.332362040816,5.3796565306122
6958,21,21234,21540,Drée,dree,47.343375316456,4.6996688607595
6959,21,21235,21510,Duesme,duesme,47.638820272109,4.6919975510204
6960,21,21236,21190,Ébaty,ebaty,46.925785,4.7828625925926
6961,21,21237,21510,Échalot,echalot,47.609112974684,4.8356470886076
6962,21,21238,21540,Échannay,echannay,47.280114852941,4.6847623529412
6963,21,21239,21170,Échenon,echenon,47.124054183673,5.2852740816327
6964,21,21240,21120,Échevannes,echevannes,47.543274583333,5.152719702381
6965,21,21241,21420,Échevronne,echevronne,47.10855036036,4.8328536036036
6966,21,21242,21110,Échigey,echigey,47.176333666667,5.1994876666667
6967,21,21243,21360,Écutigny,ecutigny,47.084672330097,4.6233710679612
6968,21,21244,21320,Éguilly,eguilly,47.300193516484,4.5032217582418
6969,21,21245,21380,Épagny,epagny,47.453028582677,5.0517428346457
6970,21,21246,21220,Épernay-sous-Gevrey,"epernay sous gevrey",47.173549512195,5.0416441463415
6971,21,21247,21460,Époisses,epoisses,47.502273758865,4.178680141844
6972,21,21248,21500,Éringes,eringes,47.590419577465,4.4616722535211
6973,21,21249,21170,Esbarres,esbarres,47.092839395973,5.201073557047
6974,21,21250,21290,Essarois,essarois,47.762114695652,4.7882805217391
6975,21,21251,21320,Essey,essey,47.20363140625,4.523511171875
6976,21,21252,21500,Étais,etais,47.702569042553,4.4424015957447
6977,21,21253,21510,Étalante,etalante,47.630228514286,4.7597114285714
6978,21,21254,21220,L'Étang-Vergy,"l etang vergy",47.184108421053,4.8741082894737
6979,21,21255,21121,Étaules,etaules,47.41256012987,4.9504768831169
6980,21,21256,21270,Étevaux,etevaux,47.324026949153,5.3181620338983
6981,21,21257,21450,Étormay,etormay,47.598228170732,4.5869654878049
6982,21,21258,21400,Étrochey,etrochey,47.890650517241,4.5222120689655
6983,21,21259,21500,Fain-lès-Montbard,"fain les montbard",47.614949489796,4.4070002040816
6984,21,21260,21500,Fain-lès-Moutiers,"fain les moutiers",47.580401774194,4.2155353225806
6985,21,21261,21110,Fauverney,fauverney,47.265034078947,5.1489598684211
6986,21,21262,21290,Faverolles-lès-Lucey,"faverolles les lucey",47.824383678161,4.8722214942529
6987,21,21263,21600,Fénay,fenay,47.240025517241,5.0522962068965
6988,21,21264,21230,"Le Fête","le fete",47.178512553191,4.5095062765957
6989,21,21265,21220,Fixin,fixin,47.25041487395,4.9544289915966
6990,21,21266,21490,Flacey,flacey,47.433644225352,5.1423830985915
6991,21,21267,21640,Flagey-Echézeaux,"flagey echezeaux",47.162989527027,4.9750902702703
6992,21,21268,21130,Flagey-lès-Auxonne,"flagey les auxonne",47.134948173077,5.3962361538462
6993,21,21269,21130,Flammerans,flammerans,47.228329764706,5.4416604117647
6994,21,21270,21160,Flavignerot,flavignerot,47.276625862069,4.9166701724138
6995,21,21271,21150,Flavigny-sur-Ozerain,"flavigny sur ozerain",47.506425257732,4.518646185567
6996,21,21272,21140,Flée,flee,47.445710182927,4.3416688414634
6997,21,21273,21410,Fleurey-sur-Ouche,"fleurey sur ouche",47.297902670157,4.8568365445026
6998,21,21274,21230,Foissy,foissy,47.125848192771,4.553259437751
6999,21,21275,21260,Foncegrive,foncegrive,47.616110333333,5.1502316666667
7000,21,21276,21450,Fontaines-en-Duesmois,"fontaines en duesmois",47.652525135135,4.5393391891892
7001,21,21277,21610,Fontaine-Française,"fontaine francaise",47.52507922179,5.37387692607
7002,21,21278,21121,Fontaine-lès-Dijon,"fontaine les dijon",47.347700181818,5.0227725454545
7003,21,21279,21330,Fontaines-les-Sèches,"fontaines les seches",47.78502,4.3621442857143
7004,21,21280,21390,Fontangy,fontangy,47.349231458333,4.37865515625
7005,21,21281,21610,Fontenelle,fontenelle,47.502810373832,5.3659768224299
7006,21,21282,21460,Forléans,forleans,47.47100338843,4.2082707438017
7007,21,21283,21580,Fraignot-et-Vesvrotte,"fraignot et vesvrotte",47.650906532258,4.9344621774194
7008,21,21284,21440,Francheville,francheville,47.452709804878,4.8726394146341
7009,21,21285,21170,Franxault,franxault,47.051196422018,5.2683350458716
7010,21,21286,21120,Frénois,frenois,47.523906521739,4.8898950241546
7011,21,21287,21500,Fresnes,fresnes,47.605725656566,4.4358973737374
7012,21,21288,21150,Frôlois,frolois,47.531654748201,4.6500248201439
7013,21,21289,21700,Fussey,fussey,47.129590865385,4.8198097115385
7014,21,21290,21120,Gemeaux,gemeaux,47.475695662651,5.1378769277108
7015,21,21291,21140,Genay,genay,47.524349596774,4.2848212096774
7016,21,21292,21110,Genlis,genlis,47.235807572816,5.2218918446602
7017,21,21293,21410,Gergueil,gergueil,47.240059411765,4.814235
7018,21,21294,21700,Gerland,gerland,47.102951497006,5.0249761077844
7019,21,21295,21220,Gevrey-Chambertin,"gevrey chambertin",47.219690792683,4.9834688414634
7020,21,21296,21520,Gevrolles,gevrolles,47.99005569697,4.7513462424242
7021,21,21297,21640,Gilly-lès-Cîteaux,"gilly les citeaux",47.175973047619,4.9922638095238
7022,21,21298,21350,Gissey-le-Vieil,"gissey le vieil",47.325118333333,4.4813627083333
7023,21,21299,21150,Gissey-sous-Flavigny,"gissey sous flavigny",47.516877777778,4.5836722222222
7024,21,21300,21410,Gissey-sur-Ouche,"gissey sur ouche",47.263343977273,4.7811193181818
7025,21,21301,21250,Glanon,glanon,47.04185390625,5.1091540625
7026,21,21302,21400,Gomméville,gommeville,47.957665809524,4.4865980952381
7027,21,21303,21520,"Les Goulles","les goulles",47.882113376623,4.9012372727273
7028,21,21304,21580,Grancey-le-Château-Neuvelle,"grancey le chateau neuvelle",47.676282340426,5.0212255744681
7029,21,21305,21570,Grancey-sur-Ource,"grancey sur ource",48.004239756098,4.5838095934959
7030,21,21306,21540,Grenant-lès-Sombernon,"grenant les sombernon",47.26845325,4.713307125
7031,21,21307,21150,Grésigny-Sainte-Reine,"gresigny sainte reine",47.549864845361,4.4987746391753
7032,21,21308,21150,Grignon,grignon,47.556369305556,4.4072470833333
7033,21,21309,21330,Griselles,griselles,47.874990431655,4.3650876258993
7034,21,21310,21540,Grosbois-en-Montagne,"grosbois en montagne",47.318672888889,4.5993031111111
7035,21,21311,21250,Grosbois-lès-Tichey,"grosbois les tichey",47.008510441176,5.2380301470588
7036,21,21312,21290,Gurgy-la-Ville,"gurgy la ville",47.847033272727,4.9451707272727
7037,21,21313,21290,Gurgy-le-Château,"gurgy le chateau",47.824203015873,4.9260381746032
7038,21,21314,21150,Hauteroche,hauteroche,47.488896352941,4.5666542941177
7039,21,21315,21121,Hauteville-lès-Dijon,"hauteville les dijon",47.376443125,4.98467125
7040,21,21316,21270,Heuilley-sur-Saône,"heuilley sur saone",47.336406290323,5.4642055645161
7041,21,21317,21120,Is-sur-Tille,"is sur tille",47.530868363636,5.1137538636364
7042,21,21319,21110,Izeure,izeure,47.166120719424,5.1262297122302
7043,21,21320,21110,Izier,izier,47.28577027027,5.1900054054054
7044,21,21321,21150,Jailly-les-Moulins,"jailly les moulins",47.462246782609,4.5890026086957
7045,21,21322,21250,Jallanges,jallanges,46.984368918919,5.1707389189189
7046,21,21323,21310,Jancigny,jancigny,47.380991808511,5.4169668617021
7047,21,21324,21460,Jeux-lès-Bard,"jeux les bard",47.530134098361,4.2527745901639
7048,21,21325,21230,Jouey,jouey,47.156040692041,4.4385552595156
7049,21,21326,21450,Jours-lès-Baigneux,"jours les baigneux",47.627735153846,4.6035835384615
7050,21,21327,21340,Val-Mont,"val mont",47.0330128125,4.6144684895833
7051,21,21328,21210,Juillenay,juillenay,47.359730067114,4.2695306040268
7052,21,21329,21140,Juilly,juilly,47.48803890625,4.40170859375
7053,21,21330,21110,Labergement-Foigney,"labergement foigney",47.26048057971,5.247942173913
7054,21,21331,21130,Labergement-lès-Auxonne,"labergement les auxonne",47.160894098361,5.382588852459
7055,21,21332,21820,Labergement-lès-Seurre,"labergement les seurre",46.992359082126,5.090445942029
7056,21,21333,21250,Labruyère,labruyere,47.038809569892,5.1481547311828
7057,21,21334,21230,Lacanche,lacanche,47.079649242424,4.5544406818182
7058,21,21335,21210,Lacour-d'Arcenay,"lacour d arcenay",47.362901396648,4.239021396648
7059,21,21336,21330,Laignes,laignes,47.828677356322,4.3661885057471
7060,21,21337,21760,Lamarche-sur-Saône,"lamarche sur saone",47.27705319079,5.3713892434211
7061,21,21338,21440,Lamargelle,lamargelle,47.515488969072,4.8358496219931
7062,21,21339,21370,Lantenay,lantenay,47.342156229508,4.8636181147541
7063,21,21340,21250,Lanthes,lanthes,46.996619878049,5.2018424390244
7064,21,21341,21140,Lantilly,lantilly,47.540719655172,4.3767143103448
7065,21,21342,21170,Laperrière-sur-Saône,"laperriere sur saone",47.107081785714,5.3471472619048
7066,21,21343,21330,Larrey,larrey,47.893966521739,4.4253888695652
7067,21,21344,21250,Lechâtelet,lechatelet,47.055957241379,5.1389432758621
7068,21,21345,21440,Léry,lery,47.553203956835,4.8502258273381
7069,21,21346,21290,Leuglay,leuglay,47.811551472868,4.8165399224806
7070,21,21347,21200,Levernois,levernois,46.99230673913,4.8727886956522
7071,21,21348,21610,Licey-sur-Vingeanne,"licey sur vingeanne",47.484924352941,5.3748888235294
7072,21,21349,21430,Liernais,liernais,47.218393157895,4.2913737320574
7073,21,21350,21520,Lignerolles,lignerolles,47.898736826923,4.8858582692308
7074,21,21351,21110,Longchamp,longchamp,47.262724831461,5.2986893258427
7075,21,21352,21110,Longeault,longeault,47.221095882353,5.2489423529412
7076,21,21353,21110,Longecourt-en-Plaine,"longecourt en plaine",47.19920369863,5.1426187671233
7077,21,21354,21230,Longecourt-lès-Culêtre,"longecourt les culetre",47.159807830189,4.5517316981132
7078,21,21355,21600,Longvic,longvic,47.289630952381,5.0522071428571
7079,21,21356,21170,Losne,losne,47.072573192771,5.2708118072289
7080,21,21357,21520,Louesme,louesme,47.890432972973,4.7645818918919
7081,21,21358,21150,Lucenay-le-Duc,"lucenay le duc",47.623530531915,4.4991777659574
7082,21,21359,21290,Lucey,lucey,47.854359157895,4.8656951578947
7083,21,21360,21360,Lusigny-sur-Ouche,"lusigny sur ouche",47.080282061069,4.6783765648855
7084,21,21361,21120,Lux,lux,47.485969243697,5.21296
7085,21,21362,21320,Maconge,maconge,47.225265373134,4.5825058208955
7086,21,21363,21230,Magnien,magnien,47.107695447761,4.4333104104478
7087,21,21364,21450,Magny-Lambert,"magny lambert",47.675966206897,4.5897252413793
7088,21,21365,21140,Magny-la-Ville,"magny la ville",47.479070833333,4.4316940476191
7089,21,21366,21170,Magny-lès-Aubigny,"magny les aubigny",47.112367196262,5.175233271028
7090,21,21367,21130,Magny-Montarlot,"magny montarlot",47.246661506849,5.3456189041096
7091,21,21368,21700,Magny-lès-Villers,"magny les villers",47.092817101449,4.8758430434783
7092,21,21369,21310,Magny-Saint-Médard,"magny saint medard",47.380490666667,5.2532683333333
7093,21,21370,21110,Magny-sur-Tille,"magny sur tille",47.280720769231,5.170523
7094,21,21371,21130,"Les Maillys","les maillys",47.150788985507,5.3188671014493
7095,21,21372,21400,Maisey-le-Duc,"maisey le duc",47.847385696203,4.6788411392405
7096,21,21373,21410,Mâlain,malain,47.320272818182,4.7955992727273
7097,21,21374,21230,Maligny,maligny,47.08416122449,4.5081453571429
7098,21,21375,21430,Manlay,manlay,47.118683888889,4.3347969753086
7099,21,21376,21270,Marandeuil,marandeuil,47.346185061728,5.339572345679
7100,21,21377,21350,Marcellois,marcellois,47.347213529412,4.6161071764706
7101,21,21378,21330,Marcenay,marcenay,47.863907349398,4.4036661445783
7102,21,21379,21430,Marcheseuil,marcheseuil,47.146963043478,4.3785247826087
7103,21,21380,21390,Marcigny-sous-Thil,"marcigny sous thil",47.392661637931,4.3875906896552
7104,21,21381,21350,Marcilly-et-Dracy,"marcilly et dracy",47.407484385965,4.4902077192983
7105,21,21382,21320,Marcilly-Ogny,"marcilly ogny",47.249683707865,4.4080092696629
7106,21,21383,21120,Marcilly-sur-Tille,"marcilly sur tille",47.513569259259,5.1335009259259
7107,21,21384,21700,Marey-lès-Fussey,"marey les fussey",47.123902205882,4.8639755882353
7108,21,21385,21120,Marey-sur-Tille,"marey sur tille",47.592620496894,5.0796699378882
7109,21,21386,21150,Marigny-le-Cahouët,"marigny le cahouet",47.455892977528,4.4529529775281
7110,21,21387,21200,Marigny-lès-Reullée,"marigny les reullee",47.004694426229,4.9559373770492
7111,21,21388,21110,Marliens,marliens,47.212439310345,5.1779524137931
7112,21,21389,21500,Marmagne,marmagne,47.637406168224,4.3838738317757
7113,21,21390,21160,Marsannay-la-Côte,"marsannay la cote",47.277286162791,4.9807576744186
7114,21,21391,21380,Marsannay-le-Bois,"marsannay le bois",47.445981978022,5.0923487912088
7115,21,21392,21320,Martrois,martrois,47.305914830508,4.5510820338983
7116,21,21393,21400,Massingy,massingy,47.901249278351,4.5993944329897
7117,21,21394,21140,Massingy-lès-Semur,"massingy les semur",47.520071056911,4.4025654471545
7118,21,21395,21350,Massingy-lès-Vitteaux,"massingy les vitteaux",47.395061,4.5887273
